0 -7.2246091 -10.6260752 18.5468023 -15.9054944 47.0238725 -16.1187436 -15.695753
0 15.7830151 -6.0460612 35.8939603 -9.6344834 -16.3999305 -9.7342236 -9.862280
0 -15.4528231 1.7469382 14.1020333 -27.2221014 63.5862685 -27.5550686 -9.205246
0 34.1452831 -5.1178982 -3.4980203 -10.9922964 3.1030255 -10.8429956 -6.797098
0 74.5874741 3.2346312 -8.0537343 -33.5332904 36.3922335 -34.0401886 -38.587127
0 18.6652201 -4.4633492 7.9989863 -14.6074854 11.9804675 -14.1149176 -5.458922
0 3.9160391 -4.6106022 -0.9078413 -14.9921714 40.1178155 -15.3123296 -8.210910
0 51.2643591 -24.4842392 -20.5123533 -16.4843994 46.0649805 -16.4873646 -19.360986
0 38.7266251 -7.0299402 6.6823363 -17.3301634 19.3388765 -16.9402796 -23.447456
0 -4.8426531 -11.7084342 36.2756783 -22.0079544 51.1094575 -22.1737066 -26.652385
0 -4.2593561 2.7922912 20.9785633 -10.7760104 2.6163335 -11.1423406 -0.209481
0 20.0602491 -9.2555822 41.0344953 -29.4770144 36.9431595 -29.1502586 -30.155051
0 0.7624881 -11.3759082 84.4307663 -22.7690884 -2.2525535 -22.8516986 -25.944012
0 -30.6377301 32.3004222 12.6610803 -10.1036794 23.9756735 -10.3488136 -17.846952
0 -3.6019981 -10.2050192 15.3196273 -16.1537644 38.8165115 -16.4049846 -7.770372
0 8.9358071 -1.1078682 -4.8958403 -5.8813204 2.2565395 -5.5808446 6.273527
0 5.6976081 10.8683212 53.3167433 -20.1166934 1.3119375 -21.0666606 -30.011254
0 -30.2360221 -6.2540562 12.2144863 -14.6943954 62.6080365 -15.1411506 -8.496899
0 -5.5323461 5.5451922 17.7256933 -20.5296094 38.0265055 -20.4895496 -14.745887
0 26.1955981 -1.2927432 -3.0901363 -12.0072424 12.0634815 -12.5156006 -9.353358
0 -11.5771321 -14.0055752 -0.9179173 -16.1408364 57.3986875 -16.6591896 1.901963
0 9.9667361 -2.4234182 -11.5641713 -14.8637284 51.4925695 -15.0011636 -17.606827
0 11.7227251 -7.5201762 5.0416253 -2.2952864 -2.0399625 -2.4071936 -2.501733
0 10.7317911 -0.5401482 15.5815173 -0.9343564 -22.2180275 -1.1260006 -1.494775
0 -28.0593501 0.2165052 34.0497083 -11.6157234 24.1430555 -11.7546326 -6.979563
0 -6.9972511 0.8623712 9.2846093 -20.8381234 57.4999695 -21.1347796 -18.676797
0 -10.0522611 3.5301052 5.3271983 -14.1945954 6.5537415 -14.7407906 23.576605
0 -8.4401871 -2.1585072 -3.6908313 -4.0374534 14.7550025 -4.2366296 7.808606
0 -0.4056471 -10.0373922 25.7742003 -6.3338404 -8.0772045 -6.2565266 5.336408
0 24.3708581 -7.9125972 -23.9791093 -7.8372244 -17.4900245 -8.1454166 40.993511
0 -0.3686731 5.0709582 24.9545303 -7.4496764 -6.7246315 -7.3756506 -8.106858
0 -5.4456051 -14.0234162 9.5090583 -6.1946364 25.6023155 -6.1031996 -3.344519
0 16.6945531 -2.4569772 3.1292063 -1.1918724 -13.1981375 -1.3447646 -1.632009
0 -0.0254081 -11.4562052 43.2793793 -13.3407244 1.6019025 -13.5941966 -6.464749
0 71.8898541 1.6618592 26.5116303 -28.2445254 -18.8453055 -29.5296676 -23.443845
0 18.2553921 -4.0458852 27.7678003 -15.9749714 12.1278425 -16.5100876 -21.620090
0 78.5271831 -23.9294202 -23.8784183 -18.1290404 18.7312465 -18.6346886 -12.686865
0 -8.6713281 -8.8530062 2.4120573 -5.0091864 28.0966245 -5.1868376 -2.788325
0 -24.5916861 5.4719222 10.1411653 -12.0935794 28.6141285 -12.0819836 4.540032
0 26.2329651 -12.2955182 21.1930033 -10.4713514 -0.2738885 -10.0185806 -14.366631
0 19.9196531 0.8933992 -29.3020843 -13.5206924 43.4790425 -13.6464956 -7.822824
0 11.4832571 0.0309602 11.0344573 -3.5370284 -18.3056005 -3.5536196 2.847572
0 -4.3507981 -11.6299002 21.1914943 -24.0172644 65.1957785 -23.9764256 -22.412885
0 -2.4985851 7.2003872 -29.8105343 -10.5195074 48.0732685 -10.2867486 -2.158281
0 -6.8790701 7.4936762 13.5887343 -11.7880364 21.0626515 -11.7201716 -11.757783
0 -1.6562021 10.7656172 -12.1923133 -23.0772614 72.2754655 -23.2353196 -22.879986
0 13.2818181 2.0551942 -5.8069983 -7.0273034 12.2608675 -6.9052486 -7.858330
0 0.0790101 14.3051322 5.4791533 -15.2355454 32.1609595 -15.2652816 -21.523426
0 0.8124971 5.1546762 -4.3369733 -0.5264764 -5.3290075 -0.4597016 4.684983
0 35.9886071 -22.3675552 54.9803603 -25.4839214 -1.2734685 -26.2892676 -15.554753
0 19.6952071 -20.0735102 32.2213093 -17.9988974 10.3295285 -18.1374456 -6.036194
0 18.2720241 -31.1098472 -4.2648483 -18.0774274 55.9209945 -18.6534986 -2.087398
0 -9.7440141 -11.3210452 60.6587553 -9.6095454 -21.1095915 -10.3843556 1.509795
0 3.6353951 -10.8628832 -2.2975453 -6.1901304 26.3715635 -6.4472776 -4.209123
0 -10.3175621 9.8051142 18.7179893 -12.4870944 22.6827265 -13.0952126 -15.305961
0 21.3116101 -1.5151902 57.6757033 -18.5187454 -12.5157685 -19.2173636 -27.220248
0 25.9316161 -5.8313472 1.0179423 -15.6719854 26.9782385 -15.7983786 -16.626085
0 -8.4627431 -2.9195622 19.8083813 -11.1219634 17.2371805 -10.8948776 -3.646416
0 1.4728191 -11.5040622 3.6023113 -10.5194624 36.6741395 -9.9226086 -9.803138
0 63.8952811 -17.7852162 -7.3223403 -11.0973924 -6.5347275 -10.9167866 -10.238820
0 21.0133451 -18.4579332 -1.4173083 -14.4235564 37.4439205 -14.3796936 -9.778773
0 -17.7313681 17.7695822 10.7022713 -15.6426974 37.2289615 -15.7732966 -16.553452
0 8.6652641 -14.2417102 20.3716903 -17.3322974 25.1080495 -17.2860346 -5.284961
0 -1.8068451 4.0697262 -12.5821163 -6.1260234 13.4213445 -6.2022996 9.226213
0 44.8481201 -8.0804392 4.7690953 -21.2630494 22.3528445 -21.1255956 -21.500975
0 -17.0864831 -14.6777762 44.4952723 -13.2840034 20.1326485 -13.5994656 -5.980195
0 -6.7969821 -21.9937152 73.8587313 -15.2435484 6.2326785 -14.8481546 -21.209011
0 -1.4504301 -9.1045802 40.1493233 -5.5168114 -13.2590505 -5.4852816 -5.333172
0 20.6365381 -13.4326352 -14.5248523 -21.4793154 42.2658665 -21.5262676 8.060665
0 4.3595491 -8.3755372 32.2490043 -4.8710574 -16.1753575 -4.8754326 -2.311169
0 -9.6010441 -2.9818102 21.8118543 -26.3232834 50.6789695 -26.2967326 -7.287953
0 8.2987811 -10.0208242 -23.8201583 -16.0630754 56.5037245 -16.4878536 1.589406
0 -7.7183921 -2.5356572 12.5071153 -6.8320794 15.8334885 -6.9659796 -4.288495
0 5.5996091 3.5479132 0.1679893 -8.8670514 23.2338265 -9.0383926 -14.643893
0 16.0114571 -20.1033592 -9.3956653 -10.5805654 31.9801745 -10.7784726 2.866431
0 8.0845371 -17.8578282 14.3455283 -10.3963754 26.0477795 -11.1601626 -9.063479
0 -3.3618261 -12.9770872 22.3762773 -24.4689674 64.9240675 -24.5158086 -21.976654
0 23.5346131 -20.6573272 -29.6191873 -28.5726444 99.3644315 -28.1867416 -15.863146
0 25.8313861 -9.9763632 -13.1078033 -20.6211594 60.2775465 -20.6254746 -21.778130
0 30.3534411 -11.7040682 5.1649213 -8.4935324 -9.9259115 -8.7698936 3.375042
0 14.2773591 -8.3345282 33.6565993 -19.6262224 19.9509295 -20.1072356 -19.816898
0 18.1777621 3.5442842 39.7225423 -19.3035214 -6.6017855 -20.4095846 -15.129699
0 8.5398911 5.7873702 11.1670443 -21.0380954 44.0233675 -21.8917496 -26.587826
0 23.5308571 -7.5629872 7.4151053 -8.8116254 5.3206295 -8.4164136 -11.475565
0 33.5584691 -38.1058552 57.7809233 -20.1936674 2.5170345 -20.6210696 -14.935833
0 23.3077351 -22.3489222 60.1764783 -11.6591744 -30.6973555 -12.0297436 -6.749020
0 12.0222801 -16.9876932 17.0477243 -12.6361324 21.5690415 -13.1387486 -7.876470
0 14.7426351 3.0309172 3.4347983 -11.1982354 8.5031245 -11.1391026 -7.374136
0 -2.0434911 12.3352722 65.9462683 -31.4961614 2.8482445 -32.3472466 -15.242885
